,start_date,end_date,risk_level,quantity_recovered,url,states,0,0
405,2014-06-26,2016-06-08,Low,20.0,https://www.fsis.usda.gov/recalls-alerts/nevada-firm-recalls-raw-pork-nugget-products-containing-wheat-due-misbranding-and,Nevada,raw pork nugget products containing wheat,misbranding and undeclared allergens
406,2014-06-27,2014-08-18,Low,3126.0,https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-recalls-deli-ham-product-due-possible-foreign-matter-contamination,"Maryland, Massachusetts, New Jersey, New York, Pennsylvania, Virginia",deli ham product,possible foreign matter contamination
407,2014-07-03,2017-04-13,High,10700.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-beef-products-due-possible-foreign-matter-contamination,Texas,beef products,possible foreign matter contamination
408,2014-07-04,2016-06-08,High,5.0,https://www.fsis.usda.gov/recalls-alerts/nevada-firm-recalls-chicken-products-were-produced-without-fully-implementing-ready,Nevada,chicken products,were produced without fully implementing a ready-to-eat haccp plan
409,2014-07-12,2016-06-08,High,101302.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-chicken-products-due-possible-salmonella-heidelberg,"Alaska, Arizona, California, Hawaii, Idaho, Kansas, Nevada, Oklahoma, Oregon, Utah, Washington",chicken products,possible salmonella heidelberg contamination
410,2014-07-18,2016-06-08,High,0.0,https://www.fsis.usda.gov/recalls-alerts/north-carolina-firm-recalls-grilled-chicken-product-due-misbranding-and-undeclared,"Delaware, Florida, Georgia, Maryland, North Carolina, South Carolina, Tennessee, Virginia, District of Columbia",grilled chicken product,misbranding and undeclared allergen
411,2014-07-22,2016-06-24,Low,23260.0,https://www.fsis.usda.gov/recalls-alerts/wisconsin-firm-recalls-sausage-product-due-misbranding-and-undeclared-allergen,,sausage product,misbranding and undeclared allergen
412,2014-07-24,2017-04-14,High,272.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-ready-eat-products-possible-listeria-contamination,Texas,ready-to-eat products,for possible listeria contamination
413,2014-07-25,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-processed-breaded-chicken-products-produced-without,Missouri,processed breaded chicken products,produced without the benefit of inspection
414,2014-07-26,2015-03-24,High,39.0,https://www.fsis.usda.gov/recalls-alerts/massachusetts-firm-recalls-raw-boneless-turkey-breasts-due-misbranding-and,,raw boneless turkey breasts,misbranding and undeclared allergen
415,2014-08-06,2015-03-23,High,64785.0,https://www.fsis.usda.gov/recalls-alerts/new-york-firm-recalls-sausage-product-due-misbranding-and-undeclared-allergen,,sausage product,misbranding and undeclared allergen
416,2014-08-09,2015-03-24,Low,2703.0,https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-051-2014,,,
417,2014-08-12,2014-09-23,Low,1093.0,https://www.fsis.usda.gov/recalls-alerts/georgia-firm-recalls-chicken-nugget-product-due-possible-foreign-matter,,chicken nugget product,possible foreign matter contamination
418,2014-08-15,2017-04-26,High,0.0,https://www.fsis.usda.gov/recalls-alerts/massachusetts-firm-recalls-ground-beef-products-due-possible-e.-coli-o157h7,Massachusetts,ground beef products,possible e. coli o157:h7 contamination
419,2014-08-21,2016-06-30,High,4195.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-chicken-caesar-salad-kits-possible-listeria-contamination,,,
420,2014-08-27,2015-10-28,High,2088.0,https://www.fsis.usda.gov/recalls-alerts/new-jersey-firm-recalls-breaded-chicken-product-possible-listeria-contamination,New Jersey,,
421,2014-09-06,2014-10-10,Low,0.0,https://www.fsis.usda.gov/recalls-alerts/maryland-firm-recalls-fresh-raw-chicken-products-due-possible-processing-flaw,"Connecticut, New Jersey, New York, Pennsylvania","fresh, raw chicken products",possible processing flaw
422,2014-09-12,2016-06-30,High,4818.0,https://www.fsis.usda.gov/recalls-alerts/washington-firm-recalls-pork-sausage-product-due-misbranding-and-undeclared-allergen,Washington,pork sausage product,misbranding and undeclared allergen
423,2014-09-12,2017-06-09,High,0.0,https://www.fsis.usda.gov/recalls-alerts/new-mexico-firm-recalls-beef-jerky-products-produced-without-benefit-inspection-and,,beef jerky products,produced without the benefit of inspection and misbranded with undeclared allergens
424,2014-09-23,2014-11-12,High,176.0,https://www.fsis.usda.gov/recalls-alerts/indiana-firm-recalls-uncured-beef-corn-dogs-due-possible-temperature-abuse,"Colorado, Montana, New Mexico, South Dakota, Utah, Wyoming",uncured beef corn dogs,possible temperature abuse
425,2014-09-25,2017-04-26,High,480.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-beef-products-due-possible-e.-coli-o157h7,Texas,beef products,possible e. coli o157:h7
426,2014-09-25,2017-04-27,High,13553.0,https://www.fsis.usda.gov/recalls-alerts/louisiana-firm-recalls-frozen-chicken-breast-strips-possible-listeria-monocytogenes,"California, Texas, Utah, Washington",,
427,2014-09-27,2015-10-27,High,22.0,https://www.fsis.usda.gov/recalls-alerts/new-mexico-firm-recalls-beef-jerky-products-incorrectly-produced-and-shipped-mark,New Mexico,beef jerky products,incorrectly produced and shipped with the mark of inspection
428,2014-09-30,2017-06-13,Low,28070.0,https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-063-2014-ground-beef-chub,Texas,,
429,2014-10-02,2015-03-24,High,0.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-pork-blood-product-produced-without-benefit-inspection,Hawaii,,
430,2014-10-03,2017-06-13,High,8.0,https://www.fsis.usda.gov/recalls-alerts/new-mexico-firm-recalls-beef-jerky-products-produced-without-benefit-inspection,New Mexico,beef jerky products,produced without the benefit of inspection
431,2014-10-04,2017-06-09,Low,290368.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-ground-beef-product-due-possible-foreign-matter-contamination,Texas,ground beef product,possible foreign matter contamination
432,2014-10-06,2015-03-24,High,324.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-beef-products-due-possible-processing-flaw,California,beef products,possible processing flaw
433,2014-10-08,2016-06-30,High,43740.0,https://www.fsis.usda.gov/recalls-alerts/minnesota-firm-recalls-meat-and-poultry-products-possible-listeria-contamination,,meat and poultry products,for possible listeria contamination
434,2014-10-13,2015-02-03,High,23.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-expands-recall-beef-products-due-possible-processing-flaw,California,,possible processing flaw
435,2014-10-14,2014-11-14,High,92.0,https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-recalls-italian-style-wedding-soup-due-misbranding-and-undeclared,"Ohio, Pennsylvania",italian style wedding soup,misbranding and undeclared allergens
436,2014-10-16,2015-03-24,Low,30580.0,https://www.fsis.usda.gov/recalls-alerts/massachusetts-firm-recalls-chicken-products-due-possible-misbranding-and-undeclared,New York,chicken products,possible misbranding and undeclared allergen
437,2014-10-17,2014-11-06,High,540.0,https://www.fsis.usda.gov/recalls-alerts/maryland-firm-recalls-lamb-products-produced-without-import-inspection,"Oregon, Washington",lamb products,produced without import inspection
438,2014-10-24,2015-03-24,High,1234.0,https://www.fsis.usda.gov/recalls-alerts/illinois-firm-recalls-chicken-products-due-possible-salmonella-enteritidis,Minnesota,chicken products,possible salmonella enteritidis contamination
439,2014-10-24,2015-06-01,Low,0.0,https://www.fsis.usda.gov/recalls-alerts/new-jersey-firm-recalls-salad-chicken-due-misbranding-and-undeclared-allergen,"Delaware, District of Columbia, Maryland, New Jersey, Pennsylvania, Virginia",salad with chicken,misbranding and undeclared allergen
440,2014-10-25,2016-06-23,High,16949.0,https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-recalls-chicken-products-due-staphylococcal-enterotoxin,,chicken products,staphylococcal enterotoxin contamination
441,2014-10-30,2017-06-13,High,17581.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-boudin-products-due-possible-temperature-abuse,"Louisiana, Texas",boudin products,possible temperature abuse
442,2014-11-06,2015-03-24,High,3868.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-pork-products-due-misbranding-and-undeclared-allergens,"California, Washington",pork products,misbranding and undeclared allergens
443,2014-11-09,2016-04-28,Low,493.0,https://www.fsis.usda.gov/recalls-alerts/hawaii-firm-recalls-frozen-pork-products-due-misbranding-and-undeclared-allergen,Hawaii,frozen pork products,misbranding and undeclared allergen
444,2014-11-14,2016-12-13,High,0.0,https://www.fsis.usda.gov/recalls-alerts/illinois-firm-recalls-pierogi-products-due-misbranding-and-undeclared-allergens,,pierogi products,misbranding and undeclared allergens
445,2014-11-15,2015-05-28,High,281790.0,https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-recalls-pretzel-dog-products-due-misbranding-and-undeclared,,pretzel dog products,misbranding and undeclared allergens
446,2014-11-18,2015-09-30,High,281790.0,https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-expands-recalls-pretzel-dog-products-due-misbranding-and,,pretzel dog products,misbranding and undeclared allergens
447,2014-11-19,2015-01-02,Low,307.0,https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-recalls-pork-products-due-misbranding-and-undeclared-allergens,Pennsylvania,pork products,misbranding and undeclared allergens
448,2014-11-19,2015-03-24,High,0.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-sausage-products-due-misbranding-and-undeclared-allergen,"California, Pennsylvania, Texas",sausage products,misbranding and undeclared allergen
449,2014-11-22,2016-07-05,High,514.0,https://www.fsis.usda.gov/recalls-alerts/minnesota-firm-recalls-ground-beef-products-due-possible-e.-coli-o157h7,,ground beef products,possible e. coli o157:h7 contamination
450,2014-12-04,2015-02-18,High,531.0,https://www.fsis.usda.gov/recalls-alerts/nebraska-firm-recalls-pork-belly-product-produced-without-import-inspection,"Georgia, Illinois, Washington",,
451,2014-12-10,2015-03-24,Low,34.0,https://www.fsis.usda.gov/recalls-alerts/washington-firm-recalls-chef-salads-ham-and-turkey-due-misbranding-and-undeclared,"Oregon, Washington",chef salads with ham and turkey,misbranding and undeclared allergens
452,2014-12-19,2015-03-24,Low,958.0,https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-085-2014-spicy-sausage-pasta,,,
453,2014-12-22,2015-03-24,High,15236.0,https://www.fsis.usda.gov/recalls-alerts/canadian-firm-recalls-pork-products-produced-without-benefit-inspection,Arizona,pork products,produced without benefit of inspection
454,2014-12-22,2015-10-26,Low,21700.0,https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-086-2014-hickory-smoked-sliced-bacon,"Florida, Georgia",,
455,2014-12-23,2015-02-06,Low,2595.0,https://www.fsis.usda.gov/recalls-alerts/recall-notification-report-088-2014-dabecca-sliced-uncured-apple-smoked-bacon,"California, Texas",,
456,2014-12-27,2015-03-23,High,48396.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-pork-products-due-misbranding-and-undeclared-allergens-0,Texas,pork products,misbranding and undeclared allergens
457,2014-12-27,2015-03-24,High,23355.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-pork-products-due-misbranding-and-undeclared-allergens,Texas,pork products,misbranding and undeclared allergens
458,2014-12-27,2017-06-13,High,27924.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-chicken-and-beef-products-due-misbranding-and-undeclared-0,Texas,chicken and beef products,misbranding and undeclared allergens
459,2015-01-02,2016-06-08,High,28994.0,https://www.fsis.usda.gov/recalls-alerts/texas-firm-recalls-lamb-products-imported-without-benefit-inspection,Texas,lamb products,imported without benefit of inspection
460,2015-01-07,2016-06-08,High,0.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-boneless-beef-products-imported-without-benefit-inspection,,boneless beef products,imported without benefit of inspection
461,2015-01-07,2016-06-08,High,4339.0,https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-recalls-chili-product-due-misbranding-and-undeclared-allergen,"Maryland, Ohio, Pennsylvania, Virginia, West Virginia",chili product,misbranding and an undeclared allergen
462,2015-01-08,2016-06-08,High,16398.0,https://www.fsis.usda.gov/recalls-alerts/california-firm-recalls-beef-and-pork-products-due-foreign-matter-contamination,"Arizona, California, Colorado, Hawaii, Illinois, New Jersey, New York",beef and pork products,foreign matter contamination
463,2015-01-08,2016-06-08,High,4224.0,https://www.fsis.usda.gov/recalls-alerts/pennsylvania-firm-recalls-beef-products-due-misbranding-and-undeclared-allergen,New Jersey,beef products,misbranding and an undeclared allergen
464,2015-01-09,2016-06-08,High,980.0,https://www.fsis.usda.gov/recalls-alerts/new-york-firm-recalls-pork-sausage-products-due-misbranding-and-undeclared-allergen,New York,pork sausage products,misbranding and an undeclared allergen
465,2015-01-12,2016-06-08,High,340.0,https://www.fsis.usda.gov/recalls-alerts/new-york-firm-recalls-beef-product-due-misbranding-and-undeclared-allergens,,beef product,misbranding and undeclared allergens
466,2015-01-14,2016-06-08,Low,0.0,https://www.fsis.usda.gov/recalls-alerts/massachusetts-firm-recalls-ground-beef-products-due-possible-foreign-matter,"Maryland, Massachusetts, New Jersey, New York, Pennsylvania, Virginia",ground beef products,possible foreign matter contamination
467,2015-01-14,2016-06-08,High,654.0,https://www.fsis.usda.gov/recalls-alerts/iowa-firm-recalls-beef-products-due-misbranding-and-undeclared-allergens,,beef products,misbranding and undeclared allergens
468,2015-01-16,2016-06-08,High,0.0,https://www.fsis.usda.gov/recalls-alerts/georgia-firm-recalls-pork-products-due-misbranding-and-undeclared-allergens,Georgia,pork products,misbranding and undeclared allergens
469,2015-01-16,2016-06-08,High,176.0,https://www.fsis.usda.gov/recalls-alerts/new-york-firm-recalls-chorizo-products-due-misbranding-and-undeclared-allergen,"Connecticut, New Jersey, New York",chorizo products,misbranding and an undeclared allergen
470,2015-01-16,2016-06-08,High,9916.0,https://www.fsis.usda.gov/recalls-alerts/georgia-firm-recalls-beef-and-chicken-products-due-misbranding-and-undeclared,"Florida, Georgia, Maryland, New York, Oklahoma, Texas",beef and chicken products,misbranding and undeclared allergens
471,2015-01-17,2016-06-08,High,4043.0,https://www.fsis.usda.gov/recalls-alerts/illinois-firm-recalls-chicken-products-produced-without-adequate-ready-eat-haccp,,chicken products,produced without adequate ready-to-eat haccp plan and a listeria monocytogenes program
472,2015-01-17,2016-06-08,High,4043.0,https://www.fsis.usda.gov/recalls-alerts/illinois-firm-recalls-chicken-products-produced-without-adequate-ready-eat-haccp-0,,chicken products,produced without adequate ready-to-eat haccp plan and a listeria monocytogenes program
